Test Article: Sun Power Cryotel (MT)
Test Article Interface: Bolted to circular frame on 3- springs, laboratory bench
Accelerometer: Ch.0-2: B+K  4524 | S/N: 30731
Accel. interface:  Supplied clip/instant glue
Accel. location: Interface flange
Axis convention: X: radial | Y: theta | Z: vertical
Test location: NSI-Herzberg Electronics Laboratory
Test conditions: Not Operating- active cancellation OFF
Test Engineer: HT, THwaveform	a0	a1	a2	a3
t0	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282
delta t	0.005000	0.005000	0.005000	0.005000

time	a0	a1	a2	a3
4/9/2015  13:16:16.608282	-1.113807E-2	8.625060E-3	2.844632E-4	2.718596E-4
4/9/2015  13:16:16.613282	-1.112642E-2	8.578724E-3	2.723992E-4	2.595044E-4
4/9/2015  13:16:16.618282	-1.111093E-2	8.538693E-3	3.212035E-4	3.089689E-4
4/9/2015  13:16:16.623282	-1.109214E-2	8.496332E-3	2.910435E-4	2.775821E-4
4/9/2015  13:16:16.628282	-1.107885E-2	8.448625E-3	2.680123E-4	2.550391E-4
4/9/2015  13:16:16.633282	-1.106281E-2	8.410239E-3	1.587510E-4	1.454456E-4
4/9/2015  13:16:16.638282	-1.104896E-2	8.370209E-3	1.403809E-4	1.272811E-4
4/9/2015  13:16:16.643282	-1.103950E-2	8.332509E-3	2.027571E-4	1.884506E-4
4/9/2015  13:16:16.648282	-1.103196E-2	8.291793E-3	1.646459E-4	1.496073E-4
4/9/2015  13:16:16.653282	-1.103018E-2	8.249706E-3	1.654685E-4	1.505611E-4
4/9/2015  13:16:16.658282	-1.103128E-2	8.207756E-3	1.913786E-4	1.750115E-4
4/9/2015  13:16:16.663282	-1.103566E-2	8.164710E-3	1.361310E-4	1.203448E-4
4/9/2015  13:16:16.668282	-1.103374E-2	8.121663E-3	7.169843E-5	5.696437E-5
4/9/2015  13:16:16.673282	-1.102579E-2	8.081633E-3	1.141965E-4	1.009232E-4
4/9/2015  13:16:16.678282	-1.101729E-2	8.043247E-3	1.102209E-4	9.702151E-5
4/9/2015  13:16:16.683282	-1.101277E-2	8.002806E-3	9.157658E-5	7.742646E-5
4/9/2015  13:16:16.688282	-1.099961E-2	7.962090E-3	8.307695E-5	7.009999E-5
4/9/2015  13:16:16.693282	-1.098069E-2	7.922059E-3	1.003504E-4	8.631359E-5
4/9/2015  13:16:16.698282	-1.096547E-2	7.882440E-3	1.136482E-4	9.853882E-5
4/9/2015  13:16:16.703282	-1.094971E-2	7.845151E-3	6.210208E-5	4.695009E-5
